collision_id,crash_datetime,borough,zip_code,latitude,longitude,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,number_of_two-wheel_veh,number_of_normal_veh,number_of_large_veh,number_of_unknown_veh,total_number_of_vehicles,contributing_factors
3652377,2017-04-16 16:15:00,MANHATTAN,10002,40.718555,-73.988205,DELANCEY STREET,ESSEX STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3657402,2017-04-25 17:52:00,,,40.673107,-73.99959,BROOKLYN QUEENS EXPRESSWAY,,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3658806,2017-04-27 23:16:00,,,40.74468,-73.987305,5 AVENUE,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Turning Improperly' 'Unspecified']
3694336,2017-05-04 16:35:00,MANHATTAN,10013,40.717278,-73.99544,BOWERY,HESTER STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Passing or Lane Usage Improper' 'Unspecified']
3655654,2017-04-23 12:45:00,MANHATTAN,10013,40.721966,-74.00824,HUDSON STREET,LAIGHT STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unsafe Lane Changing' 'Passing Too Closely']
3654238,2017-04-20 08:45:00,,,40.75747,-73.95583,QUEENSBORO BRIDGE LOWER,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3665363,2017-05-06 07:50:00,QUEENS,11421,40.68957,-73.85706,86 STREET,89 AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3653388,2017-04-18 18:10:00,QUEENS,11377,,,58 STREET,QUEENS BOULEVARD,,1,0,0,0,1,0,0,0,1,0,0,1,2,['Pedestrian/Bicyclist/Other Pedestrian Error/Confusion' 'Unspecified']
4158202,2019-06-24 17:00:00,BRONX,10454,40.808006,-73.91434,BEEKMAN AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3660423,2017-04-30 06:00:00,BROOKLYN,11225,40.668144,-73.95212,,,1160      PRESIDENT STREET,0,0,0,0,0,0,0,0,0,1,0,1,2,['Alcohol Involvement' 'Unspecified']
3662685,2017-05-03 17:20:00,QUEENS,11355,40.746204,-73.835075,COLLEGE POINT BOULEVARD,58 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Turning Improperly' 'Unspecified']
3656974,2017-04-25 00:05:00,,,40.76541,-73.96798,PARK AVENUE,,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Unspecified']
3663132,2017-05-04 17:45:00,BROOKLYN,11210,40.622826,-73.938416,AVENUE L,EAST 38 STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Failure to Yield Right-of-Way' 'Unspecified']
3665553,2017-05-06 21:00:00,MANHATTAN,10012,40.72639,-73.9918,BOWERY,EAST 3 STREET,,1,0,0,0,1,0,0,0,1,1,0,0,2,['Failure to Yield Right-of-Way' 'Unspecified']
3655365,2017-04-20 11:50:00,,,40.733166,-74.01014,WEST 10 STREET,,,0,0,0,0,0,0,0,0,0,1,1,0,2,['View Obstructed/Limited' 'Following Too Closely']
3664064,2017-05-05 21:00:00,STATEN ISLAND,10304,40.58865,-74.11126,TODT HILL ROAD,TODT HILL COURT,,2,0,0,0,0,0,2,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3665057,2017-05-06 18:30:00,BROOKLYN,11211,40.713634,-73.94595,DEVOE STREET,MANHATTAN AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Passing Too Closely' 'Unspecified']
3656579,2017-04-19 13:30:00,,,40.890995,-73.90243,MANHATTAN COLLEGE PARKWAY,WALDO AVENUE,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3653902,2017-04-19 00:45:00,,,,,LIBERTY AVENUE,VANWYCK EXPRESSWAY,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Driver Inattention/Distraction']
3659257,2017-04-28 23:00:00,,,40.747334,-73.955055,5 STREET,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3651430,2017-04-15 23:28:00,QUEENS,11372,40.750626,-73.87595,37 AVENUE,91 STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
3661715,2017-05-02 17:30:00,QUEENS,11426,40.741207,-73.71864,251 STREET,81 AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3656992,2017-04-24 16:55:00,,,40.724403,-73.99589,LAFAYETTE STREET,,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Passing or Lane Usage Improper' 'Unspecified']
3651713,2017-04-16 08:30:00,QUEENS,11357,40.785774,-73.80956,,,15-33     CLINTONVILLE STREET,0,0,0,0,0,0,0,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3662881,2017-04-29 13:05:00,BROOKLYN,11235,40.57624,-73.95952,,,3260      CONEY ISLAND AVENUE,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction']
3659189,2017-04-28 14:45:00,BROOKLYN,11231,40.68293,-74.005684,HAMILTON AVENUE,SUMMIT STREET,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Backing Unsafely' 'Unspecified']
3663599,2017-04-29 00:00:00,,,40.843063,-73.90954,MORRIS AVENUE,,,1,0,1,0,0,0,0,0,0,1,0,0,1,['Pedestrian/Bicyclist/Other Pedestrian Error/Confusion']
3653881,2017-04-19 13:00:00,,,40.76555,-73.83911,VAN WYCK EXPWY,,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3655544,2017-04-22 16:50:00,BROOKLYN,11214,40.599247,-74.00146,CROPSEY AVENUE,BAY 26 STREET,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Following Too Closely' 'Unspecified']
3654918,2017-04-21 13:15:00,,,40.802753,-73.93358,,,EAST 125 STREET,1,0,1,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3661980,2017-05-02 13:38:00,,,40.766666,-73.96707,EAST 65 STREET,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3660989,2017-05-01 10:00:00,,,40.854874,-73.916794,,,SEDGWICK AVENUE,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3654903,2017-04-21 14:30:00,QUEENS,11435,40.70213,-73.80445,150 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Passing or Lane Usage Improper' 'Unspecified']
3659195,2017-04-28 19:30:00,,,40.745148,-73.93348,VANDAM STREET,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
4252706,2019-12-03 19:00:00,,,,,WILLIAMSBURG BRIDGE OUTER ROADWA,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unsafe Lane Changing' 'Unspecified']
4292019,2020-02-22 22:25:00,,,,,AVENUE OF THE AMERICAS,,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3748399,2017-09-11 18:30:00,QUEENS,11422,40.665558,-73.72985,HOOK CREEK BOULEVARD,SUNRISE HIGHWAY,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3665108,2017-05-06 18:45:00,,,40.73594,-73.85887,HORACE HARDING EXPRESSWAY,99 STREET,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3656604,2017-04-22 16:00:00,MANHATTAN,10033,40.849308,-73.93192,WEST 182 STREET,AUDUBON AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Passing or Lane Usage Improper' 'Passing Too Closely']
3657247,2017-04-25 10:00:00,,,40.832222,-73.8574,CROSS BRONX EXPY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Passing or Lane Usage Improper' 'Unspecified']
3663862,2017-05-05 14:30:00,,,40.65881,-73.98172,PROSPECT PARK WEST,,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unspecified']
3661184,2017-05-01 15:20:00,,,40.849403,-73.871445,BRONX RIVER PARKWAY,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3656622,2017-04-24 21:30:00,,,40.7044,-73.77089,LIBERTY AVENUE,,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Driver Inattention/Distraction']
3664295,2017-05-06 10:35:00,QUEENS,11355,40.76002,-73.83487,,,37-52A    COLLEGE POINT BOULEVARD,0,0,0,0,0,0,0,0,0,1,1,0,2,['Backing Unsafely' 'Unspecified']
3663884,2017-05-04 11:30:00,,,40.78318,-73.94362,FDR DRIVE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Reaction to Uninvolved Vehicle']
3661070,2017-04-30 16:38:00,BROOKLYN,11233,40.67619,-73.9081,EASTERN PARKWAY,ATLANTIC AVENUE,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unspecified']
3655007,2017-04-21 16:15:00,QUEENS,11377,40.737144,-73.9171,49 STREET,50 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Following Too Closely' 'Unspecified']
3651778,2017-04-15 10:30:00,BROOKLYN,11207,40.679337,-73.89483,ARLINGTON AVENUE,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3665578,2017-05-08 08:45:00,BROOKLYN,11226,40.65487,-73.96191,PARKSIDE AVENUE,OCEAN AVENUE,,1,0,1,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3662145,2017-05-02 12:10:00,MANHATTAN,10019,40.760456,-73.98374,WEST 49 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Obstruction/Debris']
3678647,2017-04-27 19:00:00,,,40.759624,-73.99548,10 AVENUE,,,1,0,0,0,0,0,1,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3655075,2017-04-21 21:30:00,QUEENS,11385,40.705376,-73.868614,80 STREET,78 AVENUE,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unspecified']
3656846,2017-04-24 21:41:00,,,40.703835,-73.757416,111 AVENUE,,,2,0,0,0,0,0,2,0,0,2,0,0,2,['Failure to Yield Right-of-Way' 'Unspecified']
3654133,2017-04-19 10:30:00,MANHATTAN,10025,40.795532,-73.975845,WEST 95 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Failure to Yield Right-of-Way']
3655164,2017-04-21 19:15:00,QUEENS,11354,,,NORTHERN BOULEVARD,PRINCE STREET,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Failure to Yield Right-of-Way' 'Unspecified']
3664179,2017-05-05 11:30:00,,,40.599052,-74.1627,,,2018      RICHMOND AVENUE,0,0,0,0,0,0,0,0,0,0,1,2,3,['View Obstructed/Limited' 'Unspecified']
3665761,2017-05-07 19:00:00,BROOKLYN,11212,40.664127,-73.92349,,,82        ROCKAWAY PARKWAY,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3653213,2017-04-18 15:00:00,QUEENS,11356,40.78407,-73.849434,118 STREET,15 AVENUE,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Backing Unsafely' 'Unspecified']
3664390,2017-05-06 08:30:00,STATEN ISLAND,10305,40.58339,-74.08979,BUEL AVENUE,MASON AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unsafe Speed' 'Unspecified']
3663704,2017-05-05 08:50:00,,,,,WHITESTONE EXPRESSWAY,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Following Too Closely' 'Unspecified']
3659673,2017-04-26 22:45:00,,,40.836502,-73.825165,BRUCKNER EXPRESSWAY,,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3660911,2017-05-01 08:45:00,BROOKLYN,11207,40.661396,-73.89277,,,641       PENNSYLVANIA AVENUE,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3657756,2017-04-24 15:30:00,MANHATTAN,10033,40.849606,-73.932655,,,570       WEST 182 STREET,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3663059,2017-05-04 10:40:00,MANHATTAN,10007,40.717186,-74.0129,WEST STREET,CHAMBERS STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3652272,2017-04-15 09:07:00,,,40.584423,-73.98774,BELT PARKWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3661697,2017-05-02 16:30:00,,,40.716248,-73.76385,197 STREET,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3661895,2017-04-26 07:30:00,,,40.65477,-74.00708,GOWANUS EXPY (BQE),,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unsafe Lane Changing']
3659799,2017-04-23 04:00:00,MANHATTAN,10003,40.729626,-73.98829,,,232       EAST 9 STREET,0,0,0,0,0,0,0,0,0,2,0,0,2,['Passenger Distraction' 'Following Too Closely']
3657916,2017-04-25 09:30:00,BROOKLYN,11226,40.650856,-73.9486,CHURCH AVENUE,FAIRVIEW PLACE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3650474,2017-04-14 00:30:00,,,40.54831,-74.17887,,,DRUMGOOLE ROAD EAST,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3658942,2017-04-27 13:14:00,MANHATTAN,10021,40.770424,-73.96222,EAST 72 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,1,0,1,0,2,['Driver Inattention/Distraction' 'Unspecified']
3652375,2017-04-16 21:07:00,,,40.84036,-73.91807,WEST 170 STREET,JEROME AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3665438,2017-05-07 14:00:00,,,40.58525,-73.98728,CROPSEY AVENUE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3655223,2017-04-22 11:00:00,,,40.738243,-73.97394,,,FDR DRIVE,0,0,0,0,0,0,0,0,0,1,0,1,2,['Reaction to Uninvolved Vehicle' 'Unspecified']
3659913,2017-04-29 18:43:00,BROOKLYN,11203,40.652462,-73.92285,CHURCH AVENUE,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3661856,2017-04-30 22:40:00,BRONX,10465,40.82048,-73.81809,EAST TREMONT AVENUE,SAMPSON AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Failure to Yield Right-of-Way' 'Unspecified']
3656520,2017-04-24 08:25:00,BRONX,10460,40.836338,-73.88474,,,990       EAST 174 STREET,1,0,1,0,0,0,0,0,0,1,0,0,1,['Other Vehicular']
3656866,2017-04-24 17:30:00,BROOKLYN,11218,40.63224,-73.975296,,,810       EAST 3 STREET,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3657687,2017-04-25 17:20:00,MANHATTAN,10028,40.77696,-73.959564,EAST 81 STREET,PARK AVENUE,,1,0,1,0,0,0,0,0,0,1,0,0,1,['Failure to Yield Right-of-Way']
3664286,2017-05-05 23:00:00,QUEENS,11355,40.745304,-73.82595,MAIN STREET,58 AVENUE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Passing or Lane Usage Improper' 'Unspecified']
3661252,2017-05-01 08:19:00,BRONX,10467,40.8678,-73.86251,ARNOW AVENUE,MATTHEWS AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['View Obstructed/Limited' 'Unspecified']
3659493,2017-04-29 11:00:00,,,,,ATLANTIC AVENUE,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3664644,2017-05-05 08:05:00,,,40.814636,-73.795815,THROGS NECK BRIDGE,,,1,0,0,0,0,0,1,0,0,1,1,0,2,['Following Too Closely' 'Unspecified']
3656310,2017-04-23 17:24:00,QUEENS,11385,40.707664,-73.89495,,,64-02     MADISON STREET,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unspecified']
3666448,2017-05-08 13:00:00,,,40.79381,-73.95112,,,79        WEST DRIVE,1,0,0,0,1,0,0,0,1,0,0,0,1,['Driver Inexperience']
3654529,2017-04-20 23:44:00,MANHATTAN,10030,40.823647,-73.943855,EDGECOMBE AVENUE,WEST 145 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3665505,2017-05-06 22:15:00,MANHATTAN,10040,40.85521,-73.92944,,,1609      SAINT NICHOLAS AVENUE,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3665564,2017-05-05 16:45:00,,,40.8022,-73.9678,BROADWAY,WEST 107 STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Backing Unsafely' 'Unspecified']
3848563,2018-02-16 19:40:00,,,,,FDR DRIVE,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Turning Improperly' 'Unspecified']
3660943,2017-04-23 12:15:00,MANHATTAN,10036,40.759537,-73.98544,,,1567      BROADWAY,0,0,0,0,0,0,0,0,0,1,1,0,2,['Backing Unsafely' 'Unspecified']
3658875,2017-04-26 20:05:00,BROOKLYN,11210,40.628647,-73.95207,BEDFORD AVENUE,AVENUE I,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
3662648,2017-05-03 15:00:00,,,40.755505,-73.96807,2 AVENUE,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3657469,2017-04-25 14:30:00,,,40.61021,-74.13326,PURDY AVENUE,MANN AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Pavement Slippery' 'Failure to Yield Right-of-Way']
3664867,2017-05-05 19:00:00,BRONX,10469,40.883152,-73.856285,EAST 221 STREET,BRONXWOOD AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3660091,2017-04-29 04:55:00,BROOKLYN,11236,40.63555,-73.9108,,,956       EAST 82 STREET,0,0,0,0,0,0,0,0,0,2,0,0,2,['Alcohol Involvement' 'Unspecified']
3658247,2017-04-27 02:40:00,,,40.658722,-73.97517,11 AVENUE,,,1,0,0,0,1,0,0,0,1,1,0,0,2,['Unspecified']
3656600,2017-04-21 14:36:00,BRONX,10452,40.830563,-73.92727,MACOMBS DAM BRIDGE,JEROME AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Reaction to Uninvolved Vehicle' 'Following Too Closely']
3657181,2017-04-25 13:00:00,,,40.61821,-73.89728,BELT PARKWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3658222,2017-04-26 14:45:00,,,40.78195,-73.97549,COLUMBUS AVENUE,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Following Too Closely' 'Unspecified']
3659052,2017-04-24 10:40:00,,,40.60413,-74.02015,BELT PARKWAY,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3665184,2017-05-05 15:10:00,MANHATTAN,10018,40.75529,-73.99493,9 AVENUE,WEST 37 STREET,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Passing Too Closely' 'Unspecified']
3664071,2017-05-06 03:45:00,,,40.737682,-73.85206,HORACE HARDING EXPRESSWAY,108 STREET,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3660456,2017-04-30 16:30:00,QUEENS,11373,40.733967,-73.87177,,,90-15     QUEENS BOULEVARD,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unsafe Lane Changing']
3657588,2017-04-26 12:30:00,QUEENS,11418,40.69662,-73.8162,ATLANTIC AVENUE,133 STREET,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3652888,2017-04-17 17:25:00,,,,,GRAND ARMY PLAZA,UNION STREET,,0,0,0,0,0,0,0,0,0,0,1,1,2,['Failure to Keep Right' 'Passing or Lane Usage Improper']
3662248,2017-05-02 17:30:00,,,40.84383,-73.837776,HUTCHINSON RIVER PARKWAY RAMP,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3651672,2017-04-14 10:50:00,,,40.73603,-73.99781,WEST 12 STREET,,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unsafe Lane Changing' 'Unspecified']
3666785,2017-05-08 08:00:00,QUEENS,11385,40.70913,-73.90436,GROVE STREET,FOREST AVENUE,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3655107,2017-04-21 21:18:00,BRONX,10475,40.88313,-73.821655,,,3320      HUTCHINSON AVENUE,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3659355,2017-04-27 18:30:00,,,40.82499,-73.91662,EAST 161 STREET,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Failure to Yield Right-of-Way' 'Unspecified']
3664528,2017-05-05 09:47:00,,,40.77077,-73.91727,31 STREET,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Following Too Closely' 'Unspecified']
3657678,2017-04-25 17:15:00,MANHATTAN,10010,40.740284,-73.980736,,,244       EAST 26 STREET,0,0,0,0,0,0,0,0,0,0,0,2,2,['Failure to Yield Right-of-Way' 'Unspecified']
3667206,2017-05-08 16:00:00,BROOKLYN,11249,40.719036,-73.95968,,,110       NORTH 7 STREET,0,0,0,0,0,0,0,0,0,1,0,1,2,['Passing Too Closely' 'Unspecified']
4351739,2020-09-26 13:14:00,,,40.667313,-73.73926,LAURELTON PARKWAY,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3947174,2018-07-22 13:30:00,,,40.734768,-73.87459,56 AVENUE,,,0,0,0,0,0,0,0,0,0,0,0,1,1,['Unspecified']
3847417,2018-02-16 20:30:00,,,,,RICHMOND AVENUE,DRAPER PLACE,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Following Too Closely']
3654293,2017-04-20 08:18:00,QUEENS,11692,40.592785,-73.797165,BEACH CHANNEL DRIVE,BEACH 68 STREET,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Driver Inattention/Distraction' 'Unspecified']
3665574,2017-05-08 08:24:00,QUEENS,11366,40.726116,-73.79063,,,177-21    UNION TURNPIKE,0,0,0,0,0,0,0,0,0,0,0,2,2,['Following Too Closely' 'Unspecified']
3655189,2017-04-22 00:00:00,QUEENS,11377,,,,,58-65     52nd ave,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unspecified']
3652669,2017-04-17 08:53:00,MANHATTAN,10012,40.721172,-73.99658,MULBERRY STREET,KENMARE STREET,,0,0,0,0,0,0,0,0,0,0,2,0,2,['Oversized Vehicle' 'Unspecified']
3667998,2017-05-09 12:12:00,,,,,BEACH 38 STREET,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Turning Improperly' 'Following Too Closely']
3678287,2017-04-29 13:30:00,,,,,EAST FORDHAM ROAD,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unspecified']
3660401,2017-04-27 14:20:00,BRONX,10465,40.828125,-73.84105,BRUCKNER BOULEVARD,BRUSH AVENUE,,2,0,0,0,0,0,2,0,0,1,0,1,2,['Unspecified']
3664158,2017-05-05 15:00:00,,,40.803352,-73.92922,WILLIS AVE BRIDGE,,,0,0,0,0,0,0,0,0,0,1,1,0,2,['Unspecified']
3664944,2017-05-07 12:07:00,,,40.65355,-73.86232,BELT PARKWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
3666306,2017-05-07 04:45:00,BROOKLYN,11230,40.628117,-73.956856,OCEAN AVENUE,AVENUE I,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3662836,2017-05-03 22:25:00,,,40.72586,-73.90017,LONG ISLAND EXPRESSWAY,,,1,0,0,0,0,0,1,0,0,1,0,2,3,['Aggressive Driving/Road Rage' 'Unspecified']
3663685,2017-05-04 22:16:00,MANHATTAN,10020,40.75928,-73.97895,,,41        WEST 50 STREET,0,0,0,0,0,0,0,0,0,2,0,0,2,['Unsafe Lane Changing' 'Unspecified']
3659380,2017-04-29 10:40:00,MANHATTAN,10023,40.772865,-73.98955,WEST 61 STREET,WEST END AVENUE,,0,0,0,0,0,0,0,0,0,0,0,2,2,['Unspecified']
3664379,2017-05-06 15:00:00,,,40.74937,-73.739494,CROSS ISLAND PARKWAY,,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Driver Inattention/Distraction' 'Unspecified']
3654845,2017-04-21 08:30:00,,,40.703243,-73.99068,WATER STREET,,,1,0,1,0,0,0,0,0,0,0,0,0,0,['Unspecified']
3651793,2017-04-16 14:33:00,,,,,HORACE HARDING EXPRESSWAY,DOUGLASTON PARKWAY,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Driver Inattention/Distraction' 'Unspecified']
3659374,2017-04-28 05:50:00,,,40.841614,-73.91248,GRAND CONCOURSE,,,1,0,0,0,0,0,1,0,0,1,0,1,2,['Driver Inattention/Distraction']
3686986,2017-05-03 08:20:00,BROOKLYN,11212,40.66255,-73.90893,LIVONIA AVENUE,ROCKAWAY AVENUE,,1,0,0,0,0,0,1,0,0,1,1,0,2,['Unspecified']
3656428,2017-04-24 04:07:00,BRONX,10456,40.831127,-73.91745,EAST 166 STREET,SHERMAN AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Backing Unsafely' 'Unspecified']
3653943,2017-04-19 18:30:00,,,40.70313,-73.816795,VAN WYCK EXPWY,,,0,0,0,0,0,0,0,0,0,2,0,2,4,['Following Too Closely' 'Unspecified']
3651149,2017-04-15 03:30:00,,,40.65396,-74.00699,GOWANUS RAMP,,,0,0,0,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3653712,2017-04-19 18:00:00,BROOKLYN,11217,40.685955,-73.98028,3 AVENUE,STATE STREET,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3654624,2017-04-20 21:50:00,BROOKLYN,11222,40.737244,-73.95579,,,28        BOX STREET,1,0,1,0,0,0,0,0,0,1,0,0,1,['Unspecified']
3661301,2017-05-01 16:05:00,BROOKLYN,11237,40.704716,-73.92875,KNICKERBOCKER AVENUE,FLUSHING AVENUE,,1,0,1,0,0,0,0,0,0,1,0,0,1,['Failure to Yield Right-of-Way']
3665644,2017-04-29 10:45:00,BRONX,10466,40.88919,-73.83131,EAST 233 STREET,DYRE AVENUE,,0,0,0,0,0,0,0,0,0,1,0,1,2,['Unspecified']
4158208,2019-06-24 19:55:00,,,,,,,3201      RESERVOIR OVAL WEST,0,0,0,0,0,0,0,0,0,1,1,0,2,['Following Too Closely' 'Unspecified']
3946314,2018-07-22 14:30:00,,,,,12 AVENUE,,,0,0,0,0,0,0,0,0,0,2,0,0,2,['Driver Inattention/Distraction' 'Unspecified']
3847934,2018-02-16 21:30:00,,,,,LINDEN BOULEVARD,SOUTH CONDUIT AVENUE,,1,0,0,0,0,0,1,0,0,1,0,0,1,['Reaction to Uninvolved Vehicle']
