tree_id,created_at,block_id,tree_dbh,stump_diam,is_OnCurb,health,spc_common,steward,guards,sidewalk_damaged,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,latitude,longitude,is_dead,is_stump
191083,2015-08-31,310430,6,0,1,2.0,silver maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,107 81 AVENUE,11415,Kew Gardens,409,4,Queens,29,28,15,QN60,Kew Gardens,4077300,40.71266474924727,-73.83028810474481,0,0
163225,2015-08-20,349332,17,0,1,2.0,honeylocust,1.0,None,1.0,Volunteer,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,62-027 99 STREET,11374,Rego Park,406,4,Queens,29,35,16,QN17,Forest Hills,4071900,40.73433313918474,-73.8577866877099,0,0
184448,2015-08-29,505559,8,0,0,2.0,honeylocust,0.0,None,0.0,Volunteer,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,469 EAST 184 STREET,10458,Bronx,206,2,Bronx,15,78,33,BX01,Claremont-Bathgate,2038500,40.85600070282801,-73.8928498165053,0,0
203468,2015-09-04,348382,15,0,1,2.0,honeylocust,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,100-007 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072300,40.71760215260353,-73.84915063594836,0,0
183939,2015-08-29,504242,3,0,1,1.0,honeylocust,0.0,None,1.0,Volunteer,BranchLights,0,0,0,0,0,0,1,0,0,2090 ANTHONY AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2038100,40.853583188310736,-73.90149295162624,0,0
183941,2015-08-29,504242,4,0,1,2.0,honeylocust,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,2100 ANTHONY AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2038100,40.85378583735348,-73.90142196275109,0,0
191268,2015-08-31,105425,9,0,1,2.0,ginkgo,1.0,Harmful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,157 EAST 23 STREET,10010,New York,106,1,Manhattan,2,75,28,MN21,Gramercy,1006800,40.73921100140552,-73.98381721575313,0,0
201655,2015-09-04,224121,5,0,1,2.0,American linden,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,293 COLUMBIA STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3005100,40.68210683997713,-74.00402821462116,0,0
189587,2015-08-30,223272,31,0,1,2.0,ginkgo,1.0,Helpful,1.0,Volunteer,"Stones,RootOther",1,0,1,0,0,0,0,0,0,9 FISKE PLACE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015700,40.67222770823235,-73.9748565957397,0,0
180306,2015-08-27,338338,3,0,1,2.0,ginkgo,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,162 BEACH 97 STREET,11693,Far Rockaway,414,4,Queens,32,23,10,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4094201,40.583962822281,-73.81811316508589,0,0
198018,2015-09-02,105722,8,0,1,0.0,ginkgo,1.0,Helpful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,207 EAST 41 STREET,10017,New York,106,1,Manhattan,4,73,27,MN19,Turtle Bay-East Midtown,1008800,40.7501978633249,-73.9746999208122,0,0
198020,2015-09-02,105722,6,0,1,0.0,ginkgo,1.0,Helpful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,655 3 AVENUE,10017,New York,106,1,Manhattan,4,73,27,MN19,Turtle Bay-East Midtown,1008800,40.750413661356596,-73.97454407007058,0,0
164685,2015-08-21,505190,4,0,1,1.0,Norway maple,1.0,None,0.0,Volunteer,"TrunkOther,BranchOther",0,0,0,0,0,1,0,0,1,2007 LA FONTAINE AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,40.84765783915696,-73.89371112573107,0,0
170671,2015-08-24,339580,3,0,1,2.0,tulip-poplar,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,24-030 BAYSWATER AVENUE,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4100801,40.60693099162316,-73.76412300359742,0,0
162756,2015-08-20,503115,18,0,1,2.0,Norway maple,1.0,None,0.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,990 WOODYCREST AVENUE,10452,Bronx,204,2,Bronx,8,84,29,BX26,Highbridge,2018900,40.8323063344422,-73.92817070942458,0,0
179127,2015-08-27,348611,32,0,1,2.0,tulip-poplar,0.0,None,0.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,109-005 QUEENS BOULEVARD,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4073900,40.72099944449807,-73.84236504608491,0,0
172273,2015-08-24,345563,12,0,1,0.0,Norway maple,1.0,None,1.0,Volunteer,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,64-013 FOREST AVENUE,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4059300,40.70871171076446,-73.90408213711774,0,0
186754,2015-08-29,506584,21,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,"RootOther,TrunkOther",0,0,1,0,0,1,0,0,0,171 EAST MOSHOLU PARKWAY NORTH,10467,Bronx,207,2,Bronx,11,80,36,BX43,Norwood,2041900,40.875677472746624,-73.88153802702232,0,0
178264,2015-08-26,223472,10,0,1,2.0,Norway maple,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,726 PRESIDENT STREET,11215,Brooklyn,306,3,Brooklyn,39,52,25,BK37,Park Slope-Gowanus,3013300,40.67491691698478,-73.97883273498775,0,0
178434,2015-08-26,321656,18,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,BranchLights,0,0,0,0,0,0,1,0,0,246-040 52 AVENUE,11362,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4150701,40.761294822918806,-73.73567337116417,0,0
164151,2015-08-21,226000,14,0,1,2.0,Norway maple,0.0,None,1.0,Volunteer,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,697 ST JOHNS PLACE,11216,Brooklyn,308,3,Brooklyn,35,57,20,BK61,Crown Heights North,3021900,40.671875458924426,-73.95509839024993,0,0
179202,2015-08-27,348557,4,0,1,0.0,Norway maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,110-033 72 AVENUE,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4075702,40.7212802330751,-73.839662783766,0,0
175792,2015-08-26,341460,11,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,31-015 73 STREET,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4030902,40.7579284785756,-73.89426076098657,0,0
175281,2015-08-25,104067,3,0,1,2.0,Norway maple,3.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,549 WEST 54 STREET,10019,New York,104,1,Manhattan,3,67,27,MN15,Clinton,1013500,40.76814466237722,-73.99240025027014,0,0
155427,2015-08-18,217789,8,0,1,2.0,sawtooth oak,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,400 WYTHE AVENUE,11249,Brooklyn,301,3,Brooklyn,34,50,18,BK73,North Side-South Side,3054900,40.71233877828144,-73.96594650663212,0,0
176428,2015-08-26,310179,9,0,1,2.0,Norway maple,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,119-023 84 AVENUE,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4014000,40.704535556981845,-73.83213743809483,0,0
172782,2015-08-25,230595,26,0,1,2.0,Norway maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,419 RUGBY ROAD,11226,Brooklyn,314,3,Brooklyn,40,44,21,BK42,Flatbush,3052000,40.63956768935483,-73.96500314540887,0,0
157533,2015-08-18,512109,12,0,1,0.0,Norway maple,0.0,None,1.0,TreesCount Staff,BranchLights,0,0,0,0,0,0,1,0,0,2008 YATES AVENUE,10461,Bronx,211,2,Bronx,13,80,34,BX49,Pelham Parkway,2028800,40.85488535201195,-73.85369904562373,0,0
198291,2015-09-02,313012,4,0,1,1.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,140-042 31 DRIVE,11354,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4088901,40.76982330987716,-73.82703697671428,0,0
200363,2015-09-03,104837,10,0,1,2.0,ginkgo,1.0,None,0.0,Volunteer,MetalGrates,0,1,0,0,0,0,0,0,0,107 WEST 45 STREET,10036,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1011900,40.75689624699233,-73.98317757284649,0,0
183936,2015-08-29,504242,4,0,1,2.0,honeylocust,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2084 ANTHONY AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2038100,40.85334855839091,-73.90157359948711,0,0
203805,2015-09-05,106870,10,0,1,2.0,ginkgo,3.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,322 WEST 102 STREET,10025,New York,107,1,Manhattan,6,69,31,MN12,Upper West Side,1018700,40.79952467269521,-73.97164399768184,0,0
204158,2015-09-05,106904,7,0,1,2.0,honeylocust,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,253 WEST 103 STREET,10025,New York,107,1,Manhattan,6,69,31,MN12,Upper West Side,1019100,40.79962299123585,-73.96965381884705,0,0
208787,2015-09-08,107179,14,0,1,2.0,ginkgo,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,300 EAST 65 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,40.76412272782525,-73.96117931929288,0,0
189469,2015-08-30,219493,4,0,1,2.0,honeylocust,3.0,Harmful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,146 WAVERLY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,40.6934663434313,-73.96795356428449,0,0
189618,2015-08-30,219531,4,0,1,2.0,honeylocust,1.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,133 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,40.693836994843444,-73.96593251427679,0,0
205830,2015-09-06,213861,16,0,1,2.0,honeylocust,1.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,1119 EAST 54 STREET,11234,Brooklyn,318,3,Brooklyn,46,59,21,BK58,Flatlands,3072800,40.630465637654986,-73.92414492776821,0,0
184319,2015-08-29,505563,4,0,1,2.0,honeylocust,0.0,Helpful,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,4602 3 AVENUE,10458,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2038700,40.85637186275616,-73.89088874470391,0,0
184168,2015-08-29,505595,2,0,1,2.0,ginkgo,1.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,450 EAST 186 STREET,10458,Bronx,206,2,Bronx,15,78,33,BX01,Claremont-Bathgate,2038500,40.85737327604057,-73.89269409659236,0,0
155673,2015-08-18,106293,6,0,1,2.0,honeylocust,1.0,Helpful,0.0,Volunteer,"Stones,WiresRope",1,0,0,1,0,0,0,0,0,170 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015700,40.779130765635024,-73.98090355676406,0,0
201933,2015-09-04,338316,2,0,1,2.0,honeylocust,1.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,105-000 SHORE FRONT PARKWAY,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,40.581421716285284,-73.8246528931495,0,0
208457,2015-09-07,312916,30,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,167-011 33 AVENUE,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,40.76761445100967,-73.79794186235839,0,0
208555,2015-09-07,219297,20,0,1,2.0,London planetree,0.0,None,1.0,Volunteer,"RootOther,TrunkOther",0,0,1,0,0,1,0,0,0,224 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,40.691230289274024,-73.96541768242338,0,0
208866,2015-09-08,219320,16,0,1,1.0,London planetree,0.0,None,1.0,Volunteer,"RootOther,TrunkOther,BranchOther",0,0,1,0,0,1,0,0,1,251 CLASSON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,40.6919405568074,-73.96071086630371,0,0
163101,2015-08-20,301359,8,0,1,1.0,Norway maple,0.0,None,0.0,Volunteer,"Stones,RootOther",1,0,1,0,0,0,0,0,0,14-033 31 AVENUE,11102,Astoria,401,4,Queens,22,36,12,QN71,Old Astoria,4007900,40.76782573817681,-73.93086590481172,0,0
175099,2015-08-25,230762,6,0,1,1.0,tulip-poplar,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,249 EAST 17 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051200,40.64459955521258,-73.96285445267887,0,0
135634,2015-08-11,323397,15,0,1,1.0,Norway maple,0.0,None,1.0,TreesCount Staff,TrunkOther,0,0,0,0,0,1,0,0,0,34-006 BELL BOULEVARD,11361,Bayside,411,4,Queens,19,26,11,QN46,Bayside-Bayside Hills,4109700,40.77048653308347,-73.77418742201044,0,0
147189,2015-08-15,337147,12,0,1,1.0,Norway maple,0.0,None,1.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,135-050 223 STREET,11413,Springfield Gardens,413,4,Queens,31,29,14,QN66,Laurelton,4035800,40.67524171814123,-73.74810118977845,0,0
166718,2015-08-22,319654,18,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,"RootOther,WiresRope,BranchLights",0,0,1,1,0,0,1,0,0,80-050 BELL BOULEVARD,11427,Queens Village,411,4,Queens,23,24,11,QN42,Oakland Gardens,4129102,40.73287782291874,-73.75464769507323,0,0
138199,2015-08-12,226453,6,0,1,0.0,Norway maple,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,1285 DEAN STREET,11216,Brooklyn,308,3,Brooklyn,36,56,25,BK61,Crown Heights North,3031300,40.6767397869881,-73.94652237313713,0,0
166477,2015-08-22,348128,22,0,1,2.0,Norway maple,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,78-020 KEW FOREST LANE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4076902,40.71449876855058,-73.83329646281585,0,0
178550,2015-08-26,108404,12,0,1,2.0,Norway maple,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,38 MORNINGSIDE AVENUE,10026,New York,109,1,Manhattan,7,70,30,MN09,Morningside Heights,1019701,40.806903447365045,-73.95739876534434,0,0
185627,2015-08-29,301497,17,0,1,2.0,Norway maple,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,21-053 79 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,40.76932328118715,-73.89064769960058,0,0
185670,2015-08-29,505336,3,0,1,2.0,Norway maple,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,695 EAST 182 STREET,10457,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2039100,40.85070574739979,-73.88695044511424,0,0
183686,2015-08-29,310368,27,0,1,2.0,London planetree,0.0,None,1.0,Volunteer,"Stones,TrunkOther,BranchLights",1,0,0,0,0,1,1,0,0,131-021 86 ROAD,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4021600,40.70556937682455,-73.82133896706138,0,0
192223,2015-08-31,415683,31,0,1,2.0,London planetree,0.0,None,1.0,Volunteer,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,26 DALTON AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,40.574617023915735,-74.1268032807866,0,0
178385,2015-08-26,106001,19,0,1,1.0,London planetree,0.0,None,1.0,TreesCount Staff,Stones,1,0,0,0,0,0,0,0,0,520 EAST 20 STREET,10009,New York,106,1,Manhattan,4,74,27,MN50,Stuyvesant Town-Cooper Village,1006000,40.73357761852385,-73.97672525531632,0,0
178387,2015-08-26,106001,4,0,1,2.0,London planetree,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,531 EAST 20 STREET,10009,New York,106,1,Manhattan,4,74,27,MN50,Stuyvesant Town-Cooper Village,1006000,40.73346807245652,-73.97646307823072,0,0
186324,2015-08-29,505618,19,0,1,1.0,London planetree,0.0,None,1.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,2502 ARTHUR AVENUE,10458,Bronx,206,2,Bronx,15,78,34,BX06,Belmont,2038900,40.858051471555996,-73.88533325023631,0,0
191989,2015-08-31,102326,5,0,1,2.0,willow oak,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,73 WEST HOUSTON STREET,10012,New York,102,1,Manhattan,1,66,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1004900,40.72666327605533,-73.99941652718023,0,0
203721,2015-09-05,302371,14,0,1,2.0,London planetree,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,20-025 24 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,40.78227353426455,-73.91136021318917,0,0
189332,2015-08-30,219520,16,0,1,1.0,London planetree,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,112 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,40.694525853644905,-73.96619451081666,0,0
198109,2015-09-02,316578,6,0,1,2.0,American elm,1.0,None,0.0,TreesCount Staff,"TrunkOther,BranchLights",0,0,0,0,0,1,1,0,0,87-019 162 AVENUE,11414,Howard Beach,410,4,Queens,32,23,15,QN57,Lindenwood-Howard Beach,4089200,40.65353428763706,-73.84344476868337,0,0
209105,2015-09-08,503965,10,0,1,0.0,London planetree,1.0,None,0.0,TreesCount Staff,"BranchLights,Sneakers",0,0,0,0,0,0,1,1,0,1592 JESUP AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021301,40.84571910981879,-73.91819073937215,0,0
189551,2015-08-30,219477,20,0,1,2.0,London planetree,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,102 VANDERBILT AVENUE,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK68,Fort Greene,3018700,40.6946872763473,-73.97022536787256,0,0
208371,2015-09-07,106403,26,0,0,2.0,London planetree,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,392 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,40.781686700704405,-73.9754955375243,0,0
177285,2015-08-26,202208,2,0,1,2.0,Sophora,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,191 HENDRIX STREET,11207,Brooklyn,305,3,Brooklyn,37,55,18,BK82,East New York,3119800,40.67763434929766,-73.89058091521603,0,0
191378,2015-08-31,104299,4,0,1,2.0,honeylocust,1.0,Harmful,0.0,Volunteer,BranchOther,0,0,0,0,0,0,0,0,1,127 EAST 23 STREET,10010,New York,105,1,Manhattan,2,74,28,MN21,Gramercy,1006800,40.739746449492955,-73.98509239771755,0,0
146736,2015-08-15,221717,2,0,1,2.0,swamp white oak,3.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,1765 BROADWAY,11207,Brooklyn,304,3,Brooklyn,37,55,18,BK78,Bushwick South,3040300,40.68280728486643,-73.90979495906255,0,0
147983,2015-08-15,211842,4,0,1,2.0,swamp white oak,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,78 ROCKAWAY AVENUE,11233,Brooklyn,316,3,Brooklyn,41,55,25,BK79,Ocean Hill,3037100,40.68111501724419,-73.91146819719465,0,0
133750,2015-08-10,214291,4,0,1,1.0,swamp white oak,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,5018 KINGS HIGHWAY,11234,Brooklyn,318,3,Brooklyn,46,41,21,BK58,Flatlands,3072400,40.634408471249486,-73.92809354040915,0,0
172058,2015-08-24,348769,4,0,1,2.0,Chinese fringetree,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,70-05 112 STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4075702,40.72403950498265,-73.83980527866572,0,0
175959,2015-08-26,230915,3,0,1,2.0,swamp white oak,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,113 EAST 21 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3050801,40.65189344201852,-73.9602335381335,0,0
184715,2015-08-29,505565,4,0,1,2.0,swamp white oak,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2385 BATHGATE AVENUE,10458,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2038700,40.856635415662495,-73.89013512490963,0,0
158050,2015-08-19,408871,3,0,0,2.0,swamp white oak,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,1041 FR CAPODANNO BOULEVARD,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5011202,40.57237893874682,-74.08885093710383,0,0
147397,2015-08-15,226188,5,0,1,2.0,swamp white oak,0.0,None,0.0,Volunteer,RootOther,0,0,1,0,0,0,0,0,0,716 PROSPECT PLACE,11216,Brooklyn,308,3,Brooklyn,36,57,25,BK61,Crown Heights North,3022100,40.67441562628087,-73.9531414319802,0,0
159658,2015-08-19,216819,8,0,1,2.0,southern magnolia,1.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,50 MANHATTAN AVENUE,11206,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3049100,40.70378287332874,-73.94425848829616,0,0
173394,2015-08-25,217252,4,0,1,2.0,swamp white oak,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,355 HEWES STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK73,North Side-South Side,3052700,40.70744575297773,-73.95201546475371,0,0
185008,2015-08-29,504459,2,0,1,2.0,swamp white oak,1.0,Helpful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,371 EAST 187 STREET,10458,Bronx,205,2,Bronx,15,86,33,BX40,Fordham South,2038302,40.85912362110134,-73.89424406390512,0,0
176563,2015-08-26,230970,2,0,1,1.0,swamp white oak,1.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,1 LENOX ROAD,11226,Brooklyn,314,3,Brooklyn,40,43,21,BK60,Prospect Lefferts Gardens-Wingate,3079602,40.65364722793121,-73.95912524502857,0,0
170024,2015-08-24,100449,3,0,0,2.0,honeylocust,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,124 LIBERTY STREET,10048,New York,101,1,Manhattan,1,65,26,MN25,Battery Park City-Lower Manhattan,1001300,40.71011368390399,-74.0123523488884,0,0
186382,2015-08-29,505284,3,0,1,1.0,Sophora,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,2080 LA FONTAINE AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,40.84948750294595,-73.89261604631696,0,0
175704,2015-08-25,105612,4,0,1,2.0,Sophora,3.0,Helpful,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,23 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008000,40.74791179387195,-73.98052056032301,0,0
185163,2015-08-29,339797,4,0,1,1.0,sweetgum,3.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,306 BEACH 68 STREET,11692,Arverne,414,4,Queens,31,31,15,QN12,Hammels-Arverne-Edgemere,4095400,40.59061303700894,-73.79683634195773,0,0
185164,2015-08-29,339797,4,0,1,1.0,sweetgum,3.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,306 BEACH 68 STREET,11692,Arverne,414,4,Queens,31,31,15,QN12,Hammels-Arverne-Edgemere,4095400,40.590642997214154,-73.796739944405,0,0
165625,2015-08-22,216071,11,0,1,2.0,Sophora,0.0,None,0.0,Volunteer,Stones,1,0,0,0,0,0,0,0,0,107 NEWEL STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,40.72606120823322,-73.9481526243999,0,0
181202,2015-08-27,226310,4,0,0,2.0,Sophora,0.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,532 ST MARKS AVENUE,11238,Brooklyn,308,3,Brooklyn,35,57,25,BK61,Crown Heights North,3030500,40.676075325406366,-73.95725929221062,0,0
183359,2015-08-28,226313,10,0,1,2.0,Sophora,1.0,Harmful,1.0,TreesCount Staff,"Stones,RootOther",1,0,1,0,0,0,0,0,0,643 FRANKLIN AVENUE,11216,Brooklyn,308,3,Brooklyn,35,57,25,BK61,Crown Heights North,3022100,40.67640772269089,-73.95581738043795,0,0
145055,2015-08-14,101051,1,0,1,0.0,Sophora,0.0,Helpful,0.0,NYC Parks Staff,"RootOther,TrunkOther,BranchOther",0,0,1,0,0,1,0,0,1,157 HESTER STREET,10013,New York,102,1,Manhattan,1,65,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1004100,40.7175101380143,-73.99597273594627,0,0
167230,2015-08-22,348637,13,0,1,1.0,Sophora,0.0,None,1.0,Volunteer,None,0,0,0,0,0,0,0,0,0,64-024 BOELSEN CRESCENT,11374,Rego Park,406,4,Queens,29,28,15,QN18,Rego Park,4069702,40.722244661861886,-73.86131974582419,0,0
178930,2015-08-26,345360,18,0,1,2.0,Sophora,1.0,Harmful,1.0,Volunteer,"Stones,BranchLights",1,0,0,0,0,0,1,0,0,2046 PALMETTO STREET,11385,Ridgewood,405,4,Queens,30,37,12,QN20,Ridgewood,4058900,40.70687246026798,-73.90344945218123,0,0
180333,2015-08-27,303332,5,0,1,2.0,Sophora,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,37-001 48 AVENUE,11101,Long Island City,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4018900,40.74040845148154,-73.92842894819353,0,0
172663,2015-08-25,349995,12,0,1,1.0,Sophora,0.0,None,0.0,TreesCount Staff,None,0,0,0,0,0,0,0,0,0,2-007 BEACH 13 STREET,11691,Far Rockaway,414,4,Queens,31,23,15,QN15,Far Rockaway-Bayswater,4101001,40.59570646587395,-73.74664284363496,0,0
208791,2015-09-08,107179,5,0,1,2.0,honeylocust,1.0,None,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,320 EAST 65 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,40.76395531024252,-73.96078214339691,0,0
208793,2015-09-08,107179,4,0,1,2.0,honeylocust,1.0,Harmful,0.0,Volunteer,None,0,0,0,0,0,0,0,0,0,330 EAST 65 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,40.763825687430476,-73.96047463434878,0,0
